Order.Quantity,Sales,Discount,Profit,Unit.Price,Shipping.Cost,Product.Base.Margin,Customer.Name,Customer.Segment,Product.Category,Region,Order.Priority,Ship.Mode,Product.Container,Days_to_Ship,Order_Quarter,Order_Month,Order_Weekday,Order_Day,Ship_Month,Ship_Weekday,Ship_Day,Order_Day_cat,Ship_Day_cat
6,48.050000,0.010000,-11.340000,6.680000,5.200000,0.370000,Liz Carlisle,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,0,4,10,2,12,10,2,12,12,12
34,3373.709500,0.010000,861.720000,110.990000,8.990000,0.570000,Liz Pelletier,Corporate,Technology,Prarie,Critical,Regular Air,Small Box,-205,4,11,6,4,4,4,13,4,13
25,12343.070000,0.020000,3972.720000,500.970000,69.300000,0.370000,Janet Lee,Consumer,Technology,Prarie,High,Delivery Truck,Jumbo Drum,-203,3,8,2,31,2,2,9,31,9
41,812.210000,0.060000,-128.020000,20.280000,14.390000,0.470000,Neil Knudson,Home Office,Furniture,Prarie,High,Express Air,Small Box,1,3,8,6,29,8,0,30,29,30
7,15.610000,0.030000,-5.190000,2.080000,1.490000,0.380000,Denise Monton,Home Office,Office Supplies,Prarie,Low,Regular Air,Small Box,61,1,3,5,12,5,3,12,12,12
39,3451.850000,0.050000,1264.750000,90.970000,14.000000,0.360000,Lycoris Saunders,Corporate,Technology,Prarie,Critical,Delivery Truck,Jumbo Drum,0,3,9,2,29,9,2,29,29,29
11,54.590000,0.000000,-47.180000,4.130000,6.890000,0.390000,Neil Knudson,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,-262,4,10,0,31,2,4,11,31,11
35,285.010000,0.010000,124.820000,7.640000,1.390000,0.360000,Maxwell Schwartz,Corporate,Office Supplies,Prarie,Low,Express Air,Small Box,-174,3,9,3,3,3,4,13,3,13
12,138.670000,0.080000,-9.720000,11.700000,5.630000,0.400000,Denise Monton,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,61,3,8,2,3,10,0,3,3,3
43,679.650000,0.000000,31.200000,15.010000,8.400000,0.390000,Ionia McGrath,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,30,3,9,0,6,10,2,6,6,6
43,412.620000,0.080000,175.540000,9.900000,1.390000,0.370000,Valerie Takahito,Consumer,Office Supplies,Prarie,High,Regular Air,Small Box,-323,4,12,5,1,1,4,13,1,13
14,3830.140000,0.100000,202.250000,300.970000,7.180000,0.480000,Luke Schmidt,Home Office,Technology,Prarie,Medium,Regular Air,Small Box,1,2,4,5,18,4,6,19,18,19
10,74.870000,0.020000,-43.970000,6.480000,8.190000,0.370000,Luke Schmidt,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,0,1,1,4,15,1,4,15,15,15
21,215.760000,0.090000,-97.750000,10.900000,7.460000,0.590000,Kelly Andreada,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,59,1,2,2,3,4,5,3,3,3
23,294.910000,0.030000,-37.270000,12.440000,6.270000,0.570000,Tracy Hopkins,Small Business,Office Supplies,Prarie,High,Regular Air,Medium Box,61,4,10,3,6,12,1,6,6,6
24,131.650000,0.010000,67.410000,4.910000,0.500000,0.360000,Craig Leslie,Consumer,Office Supplies,Prarie,Medium,Express Air,Small Box,2,2,5,4,14,5,6,16,14,16
23,750.390000,0.040000,133.710000,30.980000,11.630000,0.370000,Valerie Takahito,Consumer,Office Supplies,Prarie,Critical,Regular Air,Small Box,31,3,8,4,12,9,0,12,12,12
47,838.400000,0.020000,-132.910000,17.700000,9.470000,0.590000,Michael Grace,Corporate,Office Supplies,Prarie,Medium,Express Air,Small Box,2,3,9,6,13,9,1,15,13,15
7,48.040000,0.090000,-23.280000,6.480000,5.940000,0.370000,Saphhira Shifley,Corporate,Office Supplies,Prarie,Low,Regular Air,Small Box,2,1,3,2,17,3,4,19,17,19
18,130.380000,0.080000,31.520000,7.400000,1.710000,0.400000,Saphhira Shifley,Consumer,Office Supplies,Prarie,Medium,Regular Air,Wrap Bag,1,1,3,1,15,3,2,16,15,16
19,333.680000,0.010000,81.960000,16.480000,1.990000,0.420000,Laurel Beltran,Consumer,Technology,Prarie,Medium,Regular Air,Small Pack,31,3,7,6,5,8,2,5,5,5
15,1532.482000,0.100000,-43.000000,125.990000,8.990000,0.570000,Laurel Beltran,Consumer,Technology,Prarie,Not Specified,Regular Air,Small Box,3,1,1,6,25,1,2,28,25,28
7,283.570000,0.020000,71.210000,37.940000,5.080000,0.380000,Craig Leslie,Consumer,Office Supplies,Prarie,Not Specified,Regular Air,Wrap Bag,1,3,8,2,18,8,3,19,18,19
23,3674.080000,0.010000,112.440000,150.980000,30.000000,0.740000,Craig Leslie,Consumer,Furniture,Prarie,Not Specified,Delivery Truck,Jumbo Drum,61,2,6,0,1,8,5,1,1,1
17,1556.610000,0.060000,-485.550000,89.830000,35.000000,0.830000,Tracy Blumstein,Home Office,Office Supplies,Prarie,High,Regular Air,Large Box,61,2,6,3,4,8,1,4,4,4
20,862.640000,0.080000,320.810000,43.410000,2.990000,0.390000,Luke Schmidt,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,1,1,2,5,26,2,6,27,26,27
43,2123.640000,0.030000,1013.770000,47.900000,5.860000,0.370000,Kelly Andreada,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,3,4,10,0,15,10,3,18,15,18
46,2968.660000,0.070000,1077.490000,63.940000,14.480000,0.460000,Michael Grace,Corporate,Furniture,Prarie,High,Regular Air,Small Box,0,3,8,4,5,8,4,5,5,5
33,63.960000,0.050000,-13.710000,1.880000,1.490000,0.370000,Saphhira Shifley,Consumer,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,1,4,12,6,12,12,0,13,12,13
3,14.740000,0.060000,-2.720000,4.480000,1.220000,0.360000,Michael Grace,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Wrap Bag,1,4,12,5,15,12,6,16,15,16
32,202.890000,0.070000,-201.910000,6.480000,10.050000,0.370000,Kelly Andreada,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,0,2,4,0,5,4,0,5,5,5
26,452.390000,0.080000,-22.830000,17.520000,8.170000,0.500000,Michael Grace,Corporate,Office Supplies,Prarie,Medium,Regular Air,Medium Box,0,3,8,5,11,8,5,11,11,11
2,65.310000,0.000000,-34.420000,24.920000,12.980000,0.390000,Laurel Beltran,Consumer,Office Supplies,Prarie,Low,Regular Air,Small Box,0,1,2,3,12,2,3,12,12,12
9,73.700000,0.060000,1.420000,7.590000,4.000000,0.420000,Larry Blacks,Consumer,Furniture,Prarie,Critical,Express Air,Wrap Bag,1,2,4,5,28,4,6,29,28,29
10,71.240000,0.030000,2.780000,6.690000,3.100000,0.360000,Luke Schmidt,Home Office,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,2,3,9,0,13,9,2,15,13,15
15,1616.660000,0.000000,112.580000,100.980000,56.220000,0.600000,Tracy Blumstein,Home Office,Furniture,Prarie,Critical,Delivery Truck,Jumbo Box,2,1,2,4,17,2,6,19,17,19
46,237.150000,0.000000,123.020000,4.910000,0.500000,0.360000,Michael Grace,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,61,2,4,3,2,6,1,2,2,2
30,6589.304000,0.020000,912.480000,259.710000,66.670000,0.650000,Kelly Andreada,Home Office,Furniture,Prarie,High,Delivery Truck,Jumbo Box,0,2,6,1,2,6,1,2,2,2
38,136.500000,0.050000,-216.660000,3.340000,7.490000,0.540000,Saphhira Shifley,Corporate,Office Supplies,Prarie,Low,Regular Air,Wrap Bag,3,1,2,3,24,2,6,27,24,27
6,250.376000,0.010000,-131.850000,45.990000,4.990000,0.560000,Tracy Blumstein,Home Office,Technology,Prarie,Medium,Regular Air,Small Box,2,3,9,0,14,9,2,16,14,16
15,5296.190000,0.100000,1164.050000,363.250000,19.990000,0.570000,Kelly Andreada,Home Office,Office Supplies,Prarie,High,Regular Air,Small Box,1,3,8,1,23,8,2,24,23,24
37,230.970000,0.080000,-173.730000,6.480000,8.190000,0.370000,Saphhira Shifley,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,30,3,9,0,10,10,2,10,10,10
23,324.280000,0.070000,20.430000,14.560000,3.500000,0.580000,Luke Schmidt,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,31,3,8,5,1,9,1,1,1,1
32,546.010000,0.010000,133.560000,16.740000,5.080000,0.360000,Saphhira Shifley,Consumer,Office Supplies,Prarie,Critical,Regular Air,Small Box,1,2,6,2,22,6,3,23,22,23
1,1786.040000,0.100000,-924.990000,1889.990000,19.990000,0.360000,Kelly Andreada,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,0,3,7,1,21,7,1,21,21,21
4,24.770000,0.100000,-17.070000,4.910000,5.680000,0.360000,Tracy Blumstein,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,31,1,3,2,9,4,5,9,9,9
25,100.340000,0.000000,-88.190000,3.580000,5.470000,0.370000,Tracy Blumstein,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,2,1,3,6,28,3,1,30,28,30
7,163.140000,0.070000,-37.500000,22.990000,8.990000,0.570000,Kelly Andreada,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Pack,1,2,5,6,20,5,0,21,20,21
7,42.660000,0.090000,-30.740000,4.060000,6.890000,0.600000,Larry Blacks,Consumer,Office Supplies,Prarie,Low,Express Air,Small Box,5,4,11,5,24,11,3,29,24,29
31,187.180000,0.090000,28.910000,5.980000,1.670000,0.510000,Luke Schmidt,Home Office,Office Supplies,Prarie,Not Specified,Express Air,Wrap Bag,1,4,10,1,26,10,2,27,26,27
14,50.800000,0.090000,16.790000,3.690000,0.500000,0.380000,Luke Schmidt,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,1,4,12,2,22,12,3,23,22,23
17,67.730000,0.100000,2.440000,4.280000,0.940000,0.560000,Luke Schmidt,Home Office,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,2,3,7,1,24,7,3,26,24,26
41,854.230000,0.010000,67.140000,20.480000,6.320000,0.580000,Meg Tillman,Small Business,Office Supplies,Prarie,Low,Regular Air,Small Box,61,2,6,0,8,8,5,8,8,8
11,5510.230000,0.010000,915.800000,500.980000,26.000000,0.600000,Saphhira Shifley,Consumer,Furniture,Prarie,Not Specified,Delivery Truck,Jumbo Drum,1,2,4,4,29,4,5,30,29,30
35,12908.400000,0.030000,4084.860000,350.990000,59.000000,0.550000,Luke Schmidt,Home Office,Furniture,Prarie,Critical,Delivery Truck,Jumbo Drum,61,2,5,0,9,7,5,9,9,9
31,477.160000,0.020000,204.180000,15.040000,1.970000,0.390000,Saphhira Shifley,Consumer,Office Supplies,Prarie,Low,Regular Air,Wrap Bag,5,3,7,6,22,7,4,27,22,27
30,663.240000,0.010000,76.330000,20.480000,6.320000,0.580000,Luke Schmidt,Home Office,Office Supplies,Prarie,Low,Regular Air,Small Box,0,4,12,4,2,12,4,2,2,2
19,991.360000,0.100000,-103.110000,54.100000,19.990000,0.590000,Michael Grace,Corporate,Office Supplies,Prarie,Low,Regular Air,Small Box,5,3,8,2,19,8,0,24,19,24
33,803.110000,0.080000,-237.130000,25.980000,14.360000,0.600000,Meg Tillman,Small Business,Furniture,Prarie,Critical,Delivery Truck,Jumbo Drum,2,2,5,6,13,5,1,15,13,15
30,17034.920000,0.090000,5916.340000,599.990000,24.490000,0.370000,Harold Dahlen,Corporate,Technology,Prarie,Medium,Regular Air,Large Box,-55,1,2,5,27,1,6,3,27,3
5,2600.440000,0.030000,-921.940000,499.990000,24.490000,0.360000,Laurel Beltran,Consumer,Technology,Prarie,Medium,Express Air,Large Box,30,4,11,6,4,12,1,4,4,4
11,1247.859500,0.010000,-55.800000,125.990000,8.990000,0.570000,Kelly Andreada,Home Office,Technology,Prarie,High,Regular Air,Small Box,30,3,9,5,1,10,0,1,1,1
22,3760.306500,0.050000,593.180000,195.990000,8.990000,0.600000,Meg Tillman,Small Business,Technology,Prarie,Low,Regular Air,Small Box,5,3,9,5,18,9,3,23,18,23
45,318.940000,0.100000,-195.600000,7.370000,5.530000,0.690000,Larry Blacks,Consumer,Technology,Prarie,Not Specified,Regular Air,Small Pack,0,4,11,0,16,11,0,16,16,16
15,1093.635500,0.050000,119.170000,85.990000,0.990000,0.550000,Harold Dahlen,Consumer,Technology,Prarie,High,Regular Air,Wrap Bag,61,2,5,0,4,7,5,4,4,4
18,325.580000,0.060000,152.280000,18.840000,3.620000,0.430000,Michael Grace,Corporate,Furniture,Prarie,High,Regular Air,Wrap Bag,1,1,2,5,26,2,6,27,26,27
10,267.060000,0.020000,76.470000,24.950000,2.990000,0.390000,Richard Bierner,Small Business,Office Supplies,Prarie,Medium,Regular Air,Small Box,2,3,8,1,14,8,3,16,14,16
11,1610.290000,0.040000,221.380000,150.980000,13.990000,0.380000,Michael Grace,Corporate,Technology,Prarie,Not Specified,Regular Air,Medium Box,2,1,3,2,25,3,4,27,25,27
41,357.010000,0.010000,64.500000,8.330000,1.990000,0.520000,Saphhira Shifley,Consumer,Technology,Prarie,Medium,Regular Air,Small Pack,31,1,1,1,12,2,4,12,12,12
20,632.050000,0.090000,-626.610000,32.480000,35.000000,0.810000,Luke Schmidt,Home Office,Office Supplies,Prarie,High,Regular Air,Large Box,0,4,11,6,22,11,6,22,22,22
12,600.860000,0.090000,-82.670000,53.980000,5.500000,0.620000,Tiffany House,Corporate,Technology,Prarie,Low,Regular Air,Small Box,-201,3,7,2,28,1,4,8,28,8
49,276.300000,0.020000,14.840000,5.580000,2.990000,0.370000,Saphhira Shifley,Consumer,Office Supplies,Prarie,Critical,Regular Air,Small Box,2,4,11,3,26,11,5,28,26,28
31,2893.310000,0.100000,937.640000,96.450000,13.990000,0.380000,Harold Dahlen,Corporate,Technology,Prarie,Not Specified,Regular Air,Medium Box,0,4,12,0,19,12,0,19,19,19
24,2332.595500,0.070000,366.860000,115.990000,5.920000,0.580000,Saphhira Shifley,Corporate,Technology,Prarie,High,Regular Air,Small Box,2,4,12,6,26,12,1,28,26,28
3,461.890000,0.050000,-309.820000,150.980000,13.990000,0.380000,Roy Collins,Corporate,Technology,Prarie,High,Express Air,Medium Box,62,3,7,3,5,9,2,5,5,5
39,197.560000,0.020000,-119.860000,4.970000,5.710000,0.540000,Toby Swindell,Small Business,Furniture,Prarie,Not Specified,Regular Air,Medium Box,61,2,4,3,7,6,1,7,7,7
17,186.020000,0.010000,16.480000,10.640000,5.160000,0.570000,Sarah Brown,Consumer,Furniture,Prarie,Not Specified,Regular Air,Small Box,31,2,5,3,3,6,6,3,3,3
38,967.780000,0.040000,369.330000,24.950000,2.990000,0.390000,Sarah Brown,Consumer,Office Supplies,Prarie,Critical,Regular Air,Small Box,61,4,10,1,5,12,6,5,5,5
23,3041.330000,0.020000,-260.410000,130.980000,30.000000,0.780000,Christina Anderson,Corporate,Furniture,Prarie,Critical,Delivery Truck,Jumbo Drum,1,2,4,5,18,4,6,19,18,19
49,314.210000,0.000000,49.770000,5.880000,3.040000,0.360000,Roy Collins,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Wrap Bag,31,4,10,6,3,11,2,3,3,3
48,1347.630000,0.070000,562.890000,28.480000,1.990000,0.400000,Robert Dilbeck,Corporate,Technology,Prarie,Not Specified,Regular Air,Small Pack,61,3,8,5,6,10,3,6,6,6
8,120.220000,0.070000,52.690000,14.340000,5.000000,0.490000,Randy Ferguson,Home Office,Furniture,Prarie,Medium,Regular Air,Small Pack,30,2,6,0,6,7,2,6,6,6
23,66.090000,0.090000,13.710000,2.880000,0.990000,0.360000,Arianne Irving,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,2,3,9,0,21,9,2,23,21,23
10,1597.370000,0.020000,-533.690000,146.050000,80.200000,0.710000,Arianne Irving,Corporate,Furniture,Prarie,Medium,Delivery Truck,Jumbo Box,0,3,8,6,23,8,6,23,23,23
33,497.400000,0.050000,37.900000,14.980000,8.990000,0.390000,Randy Ferguson,Corporate,Furniture,Prarie,High,Regular Air,Small Pack,-55,1,2,5,27,1,6,3,27,3
35,236.990000,0.060000,-95.790000,6.480000,6.740000,0.370000,Arianne Irving,Corporate,Office Supplies,Prarie,High,Regular Air,Small Box,2,1,1,4,13,1,6,15,13,15
35,89.710000,0.040000,20.710000,2.620000,0.800000,0.390000,Cynthia Arntzen,Small Business,Office Supplies,Prarie,Medium,Regular Air,Wrap Bag,2,4,11,0,26,11,2,28,26,28
28,1703.850500,0.000000,316.060000,65.990000,8.990000,0.580000,Andy Gerbode,Consumer,Technology,Prarie,Medium,Regular Air,Small Box,2,1,2,6,13,2,1,15,13,15
6,187.370000,0.090000,-125.960000,32.980000,5.500000,0.750000,Amy Hunt,Home Office,Technology,Prarie,Critical,Regular Air,Small Box,1,1,1,3,22,1,4,23,22,23
23,356.090000,0.050000,155.820000,15.670000,1.390000,0.380000,Amy Hunt,Home Office,Office Supplies,Prarie,Low,Regular Air,Small Box,0,2,5,5,14,5,5,14,14,14
31,162.580000,0.000000,-109.860000,4.890000,4.930000,0.660000,Craig Molinari,Small Business,Technology,Prarie,High,Regular Air,Small Pack,-262,4,10,0,1,1,4,13,1,13
23,496.150000,0.030000,213.380000,20.980000,1.490000,0.350000,Trudy Brown,Small Business,Office Supplies,Prarie,Low,Regular Air,Small Box,0,4,11,5,21,11,5,21,21,21
9,566.530000,0.060000,-209.600000,60.980000,30.000000,0.700000,Toby Swindell,Small Business,Furniture,Prarie,Critical,Delivery Truck,Jumbo Drum,31,1,1,6,4,2,2,4,4,4
15,486.430000,0.000000,285.350000,30.930000,3.920000,0.440000,Amy Hunt,Small Business,Furniture,Prarie,Medium,Regular Air,Small Pack,61,2,4,6,10,6,4,10,10,10
20,131.710000,0.100000,-44.000000,6.480000,5.740000,0.370000,Cynthia Arntzen,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,2,3,8,3,16,8,5,18,16,18
45,271.060000,0.000000,-76.600000,5.740000,5.010000,0.390000,Toby Swindell,Small Business,Office Supplies,Prarie,Critical,Regular Air,Small Box,0,2,4,4,2,4,4,2,2,2
21,69.060000,0.000000,28.470000,3.080000,0.500000,0.370000,Philip Fox,Home Office,Office Supplies,Prarie,Medium,Regular Air,Small Box,3,2,5,4,25,5,0,28,25,28
15,106.100000,0.090000,-65.670000,6.480000,8.190000,0.370000,Cynthia Arntzen,Small Business,Office Supplies,Prarie,Critical,Express Air,Small Box,-233,3,8,2,29,1,0,9,29,9
28,149.000000,0.060000,-119.480000,4.980000,7.440000,0.360000,Randy Ferguson,Home Office,Office Supplies,Prarie,Critical,Regular Air,Small Box,31,1,1,0,5,2,3,5,5,5
17,454.090000,0.100000,29.700000,28.150000,6.170000,0.550000,Brian Dahlen,Small Business,Office Supplies,Prarie,Critical,Regular Air,Small Pack,30,4,11,1,2,12,3,2,2,2
39,124.010000,0.080000,-109.020000,3.280000,3.970000,0.560000,Trudy Brown,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Wrap Bag,1,4,10,1,27,10,2,28,27,28
40,272.010000,0.010000,-42.450000,6.480000,5.140000,0.370000,Beth Fritzler,Small Business,Office Supplies,Prarie,Critical,Regular Air,Small Box,30,3,9,5,10,10,0,10,10,10
23,195.610000,0.000000,-17.020000,7.640000,5.830000,0.360000,Cynthia Arntzen,Small Business,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,59,1,2,1,8,4,4,8,8,8
34,197.450000,0.060000,65.440000,5.680000,1.390000,0.380000,Roy Collins,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,60,1,1,2,4,3,6,4,4,4
44,2507.790000,0.080000,-779.810000,58.140000,36.610000,0.610000,Toby Swindell,Small Business,Furniture,Prarie,Medium,Delivery Truck,Jumbo Box,30,4,11,4,2,12,6,2,2,2
37,101.200000,0.100000,38.580000,2.880000,0.500000,0.360000,Andy Gerbode,Consumer,Office Supplies,Prarie,Medium,Regular Air,Small Box,1,3,9,6,26,9,0,27,26,27
34,1950.036000,0.030000,361.890000,65.990000,8.990000,0.560000,Cynthia Arntzen,Small Business,Technology,Prarie,Low,Regular Air,Small Box,9,4,12,1,21,12,3,30,21,30
43,265.380000,0.040000,-107.590000,6.240000,5.220000,0.600000,Cynthia Arntzen,Small Business,Furniture,Prarie,Low,Regular Air,Small Box,-143,4,12,0,7,7,4,17,7,17
44,286.060000,0.100000,-85.090000,6.680000,5.660000,0.370000,Randy Ferguson,Home Office,Office Supplies,Prarie,High,Regular Air,Small Box,31,2,5,5,7,6,1,7,7,7
20,112.420000,0.090000,7.400000,5.980000,2.500000,0.360000,Amy Hunt,Home Office,Office Supplies,Prarie,High,Regular Air,Small Box,2,2,4,0,20,4,2,22,20,22
43,1054.700000,0.070000,213.260000,25.980000,5.370000,0.500000,Brosina Hoffman,Consumer,Office Supplies,Prarie,High,Regular Air,Medium Box,30,2,6,4,10,7,6,10,10,10
39,116.630000,0.030000,6.810000,2.940000,0.960000,0.580000,Trudy Brown,Small Business,Office Supplies,Prarie,Low,Regular Air,Wrap Bag,2,3,9,2,15,9,4,17,15,17
32,1932.970000,0.080000,-514.940000,60.980000,30.000000,0.700000,Brian Dahlen,Small Business,Furniture,Prarie,High,Delivery Truck,Jumbo Drum,61,3,8,5,4,10,3,4,4,4
19,6991.650000,0.080000,906.800000,399.980000,12.060000,0.560000,Andy Gerbode,Consumer,Technology,Prarie,Low,Delivery Truck,Jumbo Box,-287,4,11,6,1,1,6,18,1,18
37,832.140000,0.040000,175.070000,22.720000,8.990000,0.440000,Christina Anderson,Corporate,Furniture,Prarie,Low,Regular Air,Small Pack,4,1,1,4,16,1,1,20,16,20
4,55.970000,0.090000,-19.340000,12.530000,7.170000,0.380000,Cynthia Arntzen,Small Business,Office Supplies,Prarie,Medium,Regular Air,Small Box,31,2,5,2,9,6,5,9,9,9
9,24.760000,0.090000,-1.820000,2.880000,0.700000,0.560000,Amy Hunt,Consumer,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,1,1,1,3,15,1,4,16,15,16
3,30.920000,0.020000,28.640000,6.980000,2.830000,0.370000,Trudy Brown,Small Business,Furniture,Prarie,Medium,Express Air,Small Pack,30,3,9,6,4,10,1,4,4,4
46,241.810000,0.020000,-94.830000,4.910000,4.970000,0.380000,Robert Dilbeck,Corporate,Office Supplies,Prarie,Low,Regular Air,Small Box,-23,2,5,1,29,5,6,6,29,6
14,425.670000,0.030000,166.570000,28.530000,1.490000,0.380000,Cynthia Arntzen,Home Office,Office Supplies,Prarie,Low,Express Air,Small Box,7,3,7,6,18,7,6,25,18,25
44,3644.596000,0.060000,1104.320000,95.990000,4.900000,0.560000,Amy Hunt,Home Office,Technology,Prarie,Medium,Regular Air,Small Box,31,1,1,6,2,2,2,2,2,2
45,9539.600000,0.020000,-163.630000,200.980000,55.960000,0.750000,Beth Fritzler,Small Business,Furniture,Prarie,Not Specified,Delivery Truck,Jumbo Box,2,1,3,5,14,3,0,16,14,16
32,103.480000,0.030000,20.530000,3.140000,1.140000,0.400000,Toby Swindell,Small Business,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,0,4,10,1,5,10,1,5,5,5
46,662.510000,0.090000,293.320000,15.670000,1.390000,0.380000,Trudy Brown,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,1,2,4,4,15,4,5,16,15,16
36,1561.220500,0.090000,-226.820000,55.990000,2.500000,0.830000,Beth Fritzler,Small Business,Technology,Prarie,High,Regular Air,Small Pack,-235,4,11,2,3,3,5,13,3,13
6,7767.020000,0.030000,2070.620000,1270.990000,19.990000,0.350000,Brosina Hoffman,Consumer,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,2,3,7,0,20,7,2,22,20,22
25,536.210000,0.090000,106.980000,22.720000,8.990000,0.440000,Randy Ferguson,Corporate,Furniture,Prarie,Not Specified,Regular Air,Small Pack,1,2,5,2,23,5,3,24,23,24
19,305.680000,0.100000,128.170000,15.740000,1.390000,0.400000,Beth Fritzler,Small Business,Office Supplies,Prarie,Medium,Express Air,Small Box,1,4,11,6,20,11,0,21,20,21
11,642.914500,0.010000,-118.800000,65.990000,8.990000,0.600000,Amy Hunt,Consumer,Technology,Prarie,High,Regular Air,Small Box,-262,3,9,1,29,1,5,10,29,10
49,14981.740000,0.020000,-1791.500000,299.990000,11.640000,0.500000,Christina Anderson,Corporate,Technology,Prarie,Critical,Regular Air,Large Box,0,2,6,1,5,6,1,5,5,5
11,985.010000,0.040000,186.050000,90.480000,19.990000,0.400000,Roy Collins,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,61,3,9,4,4,11,2,4,4,4
36,220.450000,0.100000,101.400000,6.300000,0.500000,0.390000,Craig Molinari,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,1,3,7,2,13,7,3,14,13,14
30,2504.410000,0.010000,-547.890000,79.520000,48.200000,0.740000,Amy Hunt,Home Office,Furniture,Prarie,Low,Regular Air,Medium Box,7,2,4,6,19,4,6,26,19,26
20,71.450000,0.030000,-92.950000,3.360000,6.270000,0.400000,Christina Anderson,Corporate,Office Supplies,Prarie,Low,Regular Air,Small Box,122,1,3,0,5,7,3,5,5,5
32,1785.020000,0.040000,52.660000,55.940000,4.000000,0.740000,Roy Collins,Corporate,Technology,Prarie,Medium,Express Air,Small Box,2,3,7,1,26,7,3,28,26,28
14,2690.840000,0.100000,-368.020000,208.160000,68.020000,0.580000,Toby Swindell,Small Business,Office Supplies,Prarie,Not Specified,Delivery Truck,Jumbo Drum,0,1,1,2,14,1,2,14,14,14
22,963.450000,0.050000,94.030000,43.220000,4.000000,0.640000,Amy Hunt,Home Office,Technology,Prarie,Low,Express Air,Small Box,4,1,3,2,21,3,6,25,21,25
44,123.060000,0.070000,3.500000,2.780000,1.340000,0.450000,Arianne Irving,Corporate,Office Supplies,Prarie,High,Regular Air,Wrap Bag,0,2,5,3,19,5,3,19,19,19
46,1692.280000,0.100000,61.000000,39.980000,4.000000,0.700000,Amy Hunt,Small Business,Technology,Prarie,Low,Regular Air,Small Box,4,4,12,4,18,12,1,22,18,22
39,1101.280000,0.050000,200.530000,28.150000,6.170000,0.550000,Randy Ferguson,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Pack,1,1,1,5,17,1,6,18,17,18
15,1765.450000,0.090000,374.820000,120.980000,3.990000,0.600000,Robert Dilbeck,Corporate,Office Supplies,Prarie,Medium,Express Air,Small Box,61,1,3,3,5,5,1,5,5,5
42,2245.691500,0.050000,369.080000,65.990000,8.990000,0.550000,Jennifer Ferguson,Corporate,Technology,Prarie,Critical,Regular Air,Small Box,2,3,8,3,23,8,5,25,23,25
45,325.800000,0.030000,-84.850000,6.780000,6.180000,0.390000,Amy Hunt,Consumer,Office Supplies,Prarie,Medium,Regular Air,Small Box,2,2,4,5,23,4,0,25,23,25
45,2848.830000,0.070000,-1182.870000,64.650000,35.000000,0.800000,Randy Ferguson,Home Office,Office Supplies,Prarie,High,Regular Air,Large Box,0,2,5,1,22,5,1,22,22,22
20,835.480000,0.060000,-58.130000,43.570000,16.360000,0.550000,Jennifer Ferguson,Corporate,Office Supplies,Prarie,High,Regular Air,Small Box,2,4,11,5,28,11,0,30,28,30
24,3201.160000,0.060000,405.500000,140.810000,24.490000,0.570000,Brosina Hoffman,Consumer,Furniture,Prarie,Not Specified,Regular Air,Large Box,1,3,8,5,21,8,6,22,21,22
23,1484.490000,0.090000,230.500000,67.280000,19.990000,0.400000,Andy Gerbode,Consumer,Office Supplies,Prarie,High,Regular Air,Small Box,2,2,6,2,23,6,4,25,23,25
